created_at,"field1(Temperature ºC )",field2(Humidity),field3(Light),field4(Voltage),"field5(WIFI RSSI)",field6(),field7(),"field8(External Temperature Probe ºC )",field9(),field10(),field11,field12,field13,field14,field15,status,lat,long,elev,wifi,cell,serial,log,wifi_loc,cell_loc,vfield1
2025-06-05T00:14:10-04:00,,,0.75,2.7269,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T00:14:13-04:00,,,,,-53,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T00:15:09-04:00,26.1669,48.0308,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,26.09
2025-06-05T00:15:10-04:00,,,0.75,2.7269,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T00:15:13-04:00,,,,,-52,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T00:16:09-04:00,26.183,48.127,0.75,2.7269,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,26.11
2025-06-05T00:16:13-04:00,,,,,-52,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T00:17:09-04:00,26.2097,48.0949,0.75,2.7269,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,26.14
2025-06-05T00:17:13-04:00,,,,,-52,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T00:18:09-04:00,26.1963,48.0583,0.75,2.7269,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,26.13
2025-06-05T00:18:13-04:00,,,,,-53,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T00:19:09-04:00,26.1963,48.0217,0.75,2.7269,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,26.13
2025-06-05T00:19:13-04:00,,,,,-52,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T00:20:09-04:00,26.183,48.0415,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,26.11
2025-06-05T00:20:10-04:00,,,0.75,2.7269,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T00:20:13-04:00,,,,,-52,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T00:21:09-04:00,26.1269,48.0827,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,26.05
2025-06-05T00:21:10-04:00,,,0.75,2.7269,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T00:21:13-04:00,,,,,-52,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T00:22:09-04:00,26.1109,48.1285,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,26.03
2025-06-05T00:22:10-04:00,,,0.75,2.7269,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T00:22:13-04:00,,,,,-52,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T00:23:09-04:00,26.1269,48.188,0.75,2.7269,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,26.06
2025-06-05T00:23:13-04:00,,,,,-52,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T00:24:09-04:00,26.1269,48.1315,0.75,2.7269,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,26.05
2025-06-05T00:24:13-04:00,,,,,-52,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T00:25:09-04:00,26.1402,48.1682,0.75,2.7306,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,26.07
2025-06-05T00:25:13-04:00,,,,,-49,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T00:26:09-04:00,26.1536,48.0873,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,26.08
2025-06-05T00:26:10-04:00,,,0.75,2.7269,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T00:26:13-04:00,,,,,-50,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T00:27:09-04:00,26.1402,48.1422,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,26.07
2025-06-05T00:27:10-04:00,,,0.75,2.7269,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T00:27:13-04:00,,,,,-49,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T00:28:09-04:00,26.1536,48.1331,0.75,2.7269,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,26.08
2025-06-05T00:28:13-04:00,,,,,-50,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T00:29:09-04:00,26.1963,48.1285,0.75,2.7269,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,26.13
2025-06-05T00:29:13-04:00,,,,,-50,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T00:30:09-04:00,26.1536,48.1102,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,26.08
2025-06-05T00:30:10-04:00,,,0.75,2.7269,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T00:30:13-04:00,,,,,-49,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T00:31:09-04:00,26.1963,48.0446,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,26.13
2025-06-05T00:31:10-04:00,,,0.75,2.7269,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T00:31:13-04:00,,,,,-50,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T00:32:09-04:00,26.183,48.0415,0.75,2.7269,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,26.11
2025-06-05T00:32:13-04:00,,,,,-50,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T00:33:09-04:00,26.1669,48.0644,0.75,2.7269,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,26.09
2025-06-05T00:33:13-04:00,,,,,-49,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T00:34:09-04:00,26.1402,48.0125,0.75,2.7269,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,26.06
2025-06-05T00:34:13-04:00,,,,,-50,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T00:35:09-04:00,26.1536,48.0995,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,26.08
2025-06-05T00:35:10-04:00,,,0.75,2.7269,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T00:35:13-04:00,,,,,-52,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T00:36:09-04:00,26.1402,48.1224,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,26.07
2025-06-05T00:36:10-04:00,,,0.75,2.7269,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T00:36:13-04:00,,,,,-52,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T00:37:09-04:00,26.1402,48.1086,0.75,2.7269,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,26.07
2025-06-05T00:37:13-04:00,,,,,-53,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T00:38:09-04:00,26.1402,48.1422,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,26.07
2025-06-05T00:38:10-04:00,,,0.75,2.7269,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T00:38:13-04:00,,,,,-53,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T00:39:09-04:00,26.183,48.0323,0.75,2.7269,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,26.11
2025-06-05T00:39:13-04:00,,,,,-52,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T00:40:09-04:00,26.1669,48.04,0.75,2.7269,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,26.09
2025-06-05T00:40:13-04:00,,,,,-52,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T00:41:09-04:00,26.1963,48.0583,0.75,2.7269,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,26.13
2025-06-05T00:41:13-04:00,,,,,-52,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T00:42:09-04:00,26.183,48.0186,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,26.11
2025-06-05T00:42:10-04:00,,,0.75,2.7269,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T00:42:13-04:00,,,,,-72,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T00:43:09-04:00,26.1536,48.0278,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,26.08
2025-06-05T00:43:10-04:00,,,0.75,2.7269,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T00:43:13-04:00,,,,,-52,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T00:44:09-04:00,26.1402,48.0735,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,26.07
2025-06-05T00:44:10-04:00,,,0.75,2.7269,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T00:44:13-04:00,,,,,-52,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T00:45:09-04:00,26.1269,48.072,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,26.05
2025-06-05T00:45:10-04:00,,,0.75,2.7269,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T00:45:13-04:00,,,,,-53,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T00:46:09-04:00,26.183,48.0415,0.75,2.7269,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,26.11
2025-06-05T00:46:13-04:00,,,,,-52,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T00:47:09-04:00,26.223,48.0003,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,26.16
2025-06-05T00:47:10-04:00,,,0.75,2.7269,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T00:47:13-04:00,,,,,-51,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T00:48:10-04:00,26.1669,47.9713,0.75,2.7269,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,26.09
2025-06-05T00:48:14-04:00,,,,,-52,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T00:49:10-04:00,26.183,47.985,0.75,2.7269,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,26.11
2025-06-05T00:49:14-04:00,,,,,-52,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T00:50:10-04:00,26.183,47.985,0.75,2.7269,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,26.11
2025-06-05T00:50:14-04:00,,,,,-53,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T00:51:10-04:00,26.1669,48.0308,0.75,2.7269,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,26.09
2025-06-05T00:51:14-04:00,,,,,-52,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T00:52:10-04:00,26.1269,48.0354,0.75,2.7269,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,26.05
2025-06-05T00:52:14-04:00,,,,,-52,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T00:53:10-04:00,26.1669,48.0171,0.75,2.7269,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,26.09
2025-06-05T00:53:14-04:00,,,,,-51,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T00:54:10-04:00,26.1402,47.9683,0.75,2.7269,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,26.06
2025-06-05T00:54:14-04:00,,,,,-51,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T00:55:10-04:00,26.1536,48.0049,0.75,2.7269,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,26.08
2025-06-05T00:55:14-04:00,,,,,-75,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T00:56:10-04:00,26.1669,47.9942,0.75,2.7269,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,26.09
2025-06-05T00:56:14-04:00,,,,,-51,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T00:57:10-04:00,26.183,48.0186,0.75,2.7269,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,26.11
2025-06-05T00:57:14-04:00,,,,,-52,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T00:58:10-04:00,26.1669,48.0308,0.75,2.7269,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,26.09
2025-06-05T00:58:14-04:00,,,,,-52,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T00:59:10-04:00,26.1536,47.9911,0.75,2.7269,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,26.08
2025-06-05T00:59:14-04:00,,,,,-52,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T01:00:10-04:00,26.1402,48.0507,0.75,2.7269,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,26.07
2025-06-05T01:00:14-04:00,,,,,-52,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T01:01:10-04:00,26.1269,48.0354,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,26.05
2025-06-05T01:01:11-04:00,,,0.75,2.7269,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T01:01:14-04:00,,,,,-52,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T01:02:10-04:00,26.1402,48.0598,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,26.07
2025-06-05T01:02:11-04:00,,,0.75,2.7269,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T01:02:14-04:00,,,,,-53,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T01:03:10-04:00,26.1963,47.9759,0.75,2.7269,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,26.12
2025-06-05T01:03:14-04:00,,,,,-53,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T01:04:10-04:00,26.183,47.95,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,26.11
2025-06-05T01:04:11-04:00,,,0.75,2.7269,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T01:04:14-04:00,,,,,-52,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T01:05:10-04:00,26.1669,47.9576,0.75,2.7269,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,26.09
2025-06-05T01:05:14-04:00,,,,,-52,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T01:06:10-04:00,26.1402,47.9545,0.75,2.7269,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,26.06
2025-06-05T01:06:14-04:00,,,,,-52,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T01:07:10-04:00,26.1402,48.0369,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,26.07
2025-06-05T01:07:11-04:00,,,0.75,2.7269,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T01:07:14-04:00,,,,,-52,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T01:08:10-04:00,26.1402,48.0507,0.75,2.7269,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,26.07
2025-06-05T01:08:14-04:00,,,,,-52,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T01:09:10-04:00,26.1269,48.0003,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,26.05
2025-06-05T01:09:11-04:00,,,0.75,2.7269,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T01:09:14-04:00,,,,,-54,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T01:10:10-04:00,26.1402,48.0262,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,26.06
2025-06-05T01:10:11-04:00,,,0.75,2.7269,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T01:10:14-04:00,,,,,-52,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T01:11:10-04:00,26.1402,48.0507,0.75,2.7269,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,26.07
2025-06-05T01:11:14-04:00,,,,,-52,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T01:12:10-04:00,26.1269,48.0125,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,26.05
2025-06-05T01:12:11-04:00,,,0.75,2.7269,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T01:12:14-04:00,,,,,-52,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T01:13:10-04:00,26.1669,47.9576,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,26.09
2025-06-05T01:13:11-04:00,,,0.75,2.7232,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T01:13:14-04:00,,,,,-52,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T01:14:10-04:00,26.1536,47.9683,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,26.08
2025-06-05T01:14:11-04:00,,,0.75,2.7269,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T01:14:14-04:00,,,,,-52,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T01:15:10-04:00,26.1536,47.9576,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,26.08
2025-06-05T01:15:11-04:00,,,0.75,2.7269,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T01:15:14-04:00,,,,,-52,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T01:16:10-04:00,26.1402,47.9683,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,26.06
2025-06-05T01:16:11-04:00,,,0.75,2.7269,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T01:16:14-04:00,,,,,-52,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T01:17:10-04:00,26.1536,48.0049,0.75,2.7269,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,26.08
2025-06-05T01:17:14-04:00,,,,,-52,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T01:18:10-04:00,26.1669,47.982,0.75,2.7269,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,26.09
2025-06-05T01:18:14-04:00,,,,,-53,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T01:19:10-04:00,26.1402,47.9683,0.75,2.7269,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,26.06
2025-06-05T01:19:14-04:00,,,,,-55,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T01:20:10-04:00,26.1402,48.0034,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,26.06
2025-06-05T01:20:11-04:00,,,0.75,2.7269,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T01:20:14-04:00,,,,,-52,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T01:21:10-04:00,26.1669,47.9713,0.75,2.7269,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,26.09
2025-06-05T01:21:14-04:00,,,,,-61,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T01:22:11-04:00,26.1669,47.982,0.75,2.7269,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,26.09
2025-06-05T01:22:15-04:00,,,,,-54,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T01:23:11-04:00,26.1402,48.0034,0.75,2.7269,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,26.06
2025-06-05T01:23:15-04:00,,,,,-52,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T01:24:11-04:00,26.1402,47.9774,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,26.06
2025-06-05T01:24:12-04:00,,,0.75,2.7269,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T01:24:15-04:00,,,,,-52,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T01:25:11-04:00,26.1269,48.0003,0.75,2.7269,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,26.05
2025-06-05T01:25:15-04:00,,,,,-70,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T01:26:11-04:00,26.1402,48.0262,0.75,2.7269,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,26.06
2025-06-05T01:26:15-04:00,,,,,-50,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T01:27:11-04:00,26.1402,47.9896,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,26.06
2025-06-05T01:27:12-04:00,,,0.75,2.7269,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T01:27:15-04:00,,,,,-50,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T01:28:11-04:00,26.1536,47.9576,0.75,2.7269,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,26.08
2025-06-05T01:28:15-04:00,,,,,-49,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T01:29:11-04:00,26.1402,47.9438,0.75,2.7269,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,26.06
2025-06-05T01:29:15-04:00,,,,,-49,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T01:30:11-04:00,26.1536,47.9316,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,26.08
2025-06-05T01:30:12-04:00,,,0.75,2.7232,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T01:30:15-04:00,,,,,-49,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T01:31:11-04:00,26.183,47.9362,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,26.11
2025-06-05T01:31:12-04:00,,,0.75,2.7232,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T01:31:15-04:00,,,,,-49,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T01:32:11-04:00,26.2097,47.9164,0.75,2.7232,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,26.14
2025-06-05T01:32:15-04:00,,,,,-49,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T01:33:11-04:00,26.1963,47.8798,0.75,2.7269,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,26.12
2025-06-05T01:33:15-04:00,,,,,-49,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T01:34:11-04:00,26.1669,47.863,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,26.09
2025-06-05T01:34:12-04:00,,,0.75,2.7269,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T01:34:15-04:00,,,,,-50,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T01:35:11-04:00,26.183,47.95,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,26.11
2025-06-05T01:35:12-04:00,,,0.75,2.7269,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T01:35:15-04:00,,,,,-53,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T01:36:11-04:00,26.1402,47.9316,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,26.06
2025-06-05T01:36:12-04:00,,,0.75,2.7269,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T01:36:15-04:00,,,,,-52,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T01:37:11-04:00,26.1402,47.9545,0.75,2.7232,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,26.06
2025-06-05T01:37:15-04:00,,,,,-52,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T01:38:11-04:00,26.1402,47.921,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,26.06
2025-06-05T01:38:12-04:00,,,0.75,2.7232,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T01:38:16-04:00,,,,,-63,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T01:39:11-04:00,26.1536,47.9576,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,26.08
2025-06-05T01:39:12-04:00,,,0.75,2.7269,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T01:39:15-04:00,,,,,-52,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T01:40:11-04:00,26.1536,47.9316,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,26.08
2025-06-05T01:40:12-04:00,,,0.75,2.7232,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T01:40:15-04:00,,,,,-52,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T01:41:12-04:00,26.1669,47.9576,0.75,2.7232,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,26.09
2025-06-05T01:41:16-04:00,,,,,-52,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T01:42:12-04:00,26.2097,47.9408,0.75,2.7232,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,26.14
2025-06-05T01:42:16-04:00,,,,,-52,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T01:43:12-04:00,26.2097,47.8111,0.75,2.7232,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,26.13
2025-06-05T01:43:16-04:00,,,,,-52,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T01:44:12-04:00,26.1963,47.8675,0.75,2.7269,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,26.12
2025-06-05T01:44:16-04:00,,,,,-52,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T01:45:12-04:00,26.183,47.9026,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,26.11
2025-06-05T01:45:13-04:00,,,0.75,2.7269,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T01:45:16-04:00,,,,,-52,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T01:46:12-04:00,26.1963,47.8218,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,26.12
2025-06-05T01:46:13-04:00,,,0.75,2.7269,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T01:46:16-04:00,,,,,-52,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
