Timestamp,Temperature (°C),Humidity (%),Pressure (hPa),Gas Resistance (Ω),Violet (450nm),Blue (500nm),Green (550nm),Yellow (570nm),Orange (600nm),Red (650nm),Ambient Light (lux)
2025-06-05 14:09:16,23.45,54.52,1013.48,102400000.00,8.21,5.13,11.37,8.60,13.97,7.20,416.64
2025-06-05 14:10:17,23.45,54.53,1013.48,102400000.00,7.04,5.13,11.37,8.60,13.97,7.20,414.49
2025-06-05 14:11:17,23.46,54.46,1013.46,102400000.00,8.21,5.13,11.37,8.60,13.97,7.20,415.03
2025-06-05 14:12:17,23.46,54.44,1013.43,102400000.00,7.04,5.13,10.23,8.60,13.97,7.20,413.41
2025-06-05 14:13:17,23.47,54.41,1013.42,102400000.00,7.04,5.13,11.37,8.60,13.97,7.20,415.56
2025-06-05 14:14:17,23.47,54.28,1013.44,102400000.00,7.04,5.13,11.37,8.60,13.97,7.20,417.18
2025-06-05 14:15:18,23.47,54.37,1013.44,102400000.00,8.21,5.13,11.37,8.60,13.97,7.20,417.72
2025-06-05 14:16:18,23.45,54.44,1013.42,102400000.00,7.04,5.13,11.37,9.55,13.97,7.20,418.79
2025-06-05 14:17:18,23.44,54.45,1013.41,102400000.00,8.21,5.13,11.37,8.60,13.97,7.20,419.33
2025-06-05 14:18:18,23.44,54.48,1013.41,102400000.00,8.21,5.13,11.37,9.55,13.97,7.20,418.79
2025-06-05 14:19:18,23.44,54.44,1013.40,102400000.00,8.21,5.13,11.37,8.60,13.97,7.20,419.87
2025-06-05 14:20:19,23.44,54.49,1013.39,102400000.00,7.04,5.13,11.37,8.60,13.97,7.20,418.25
2025-06-05 14:21:19,23.43,54.57,1013.38,102400000.00,7.04,5.13,11.37,8.60,13.97,7.20,418.25
2025-06-05 14:22:19,23.41,54.65,1013.37,102400000.00,8.21,5.13,11.37,8.60,13.97,7.20,416.64
2025-06-05 14:23:19,23.39,54.72,1013.38,102400000.00,8.21,5.13,11.37,8.60,13.97,7.20,417.72
2025-06-05 14:24:19,23.37,54.80,1013.36,102400000.00,8.21,5.13,11.37,9.55,13.97,7.20,418.79
2025-06-05 14:25:19,23.36,54.77,1013.38,102400000.00,8.21,5.13,11.37,9.55,13.97,7.20,418.79
2025-06-05 14:26:20,23.36,54.72,1013.37,102400000.00,8.21,5.13,11.37,9.55,13.97,7.20,419.33
2025-06-05 14:27:20,23.36,54.74,1013.37,102400000.00,8.21,5.13,11.37,9.55,13.97,7.20,419.33
2025-06-05 14:28:20,23.37,54.62,1013.36,102400000.00,8.21,5.13,11.37,9.55,13.97,7.20,417.72
2025-06-05 14:29:20,23.38,54.60,1013.39,102400000.00,8.21,5.13,11.37,9.55,13.97,7.20,419.33
2025-06-05 14:30:20,23.38,54.54,1013.36,102400000.00,8.21,5.13,11.37,9.55,13.97,7.20,419.33
2025-06-05 14:31:21,23.39,54.46,1013.36,102400000.00,8.21,5.13,11.37,9.55,13.97,7.20,419.33
2025-06-05 14:32:21,23.39,54.52,1013.32,102400000.00,8.21,5.13,11.37,9.55,13.97,7.20,420.40
2025-06-05 14:33:21,23.38,54.50,1013.30,102400000.00,8.21,5.13,11.37,9.55,13.97,7.20,420.40
2025-06-05 14:34:21,23.38,54.53,1013.30,102400000.00,8.21,5.13,11.37,9.55,13.97,7.20,420.40
2025-06-05 14:35:21,23.36,54.63,1013.27,102400000.00,8.21,5.13,11.37,9.55,13.97,7.20,419.87
2025-06-05 14:36:22,23.35,54.68,1013.26,102400000.00,8.21,5.13,11.37,9.55,13.97,7.20,419.87
2025-06-05 14:37:22,23.36,54.66,1013.23,102400000.00,8.21,5.13,11.37,9.55,13.97,7.20,420.40
2025-06-05 14:38:22,23.36,54.63,1013.20,102400000.00,8.21,5.13,11.37,9.55,13.97,7.20,420.40
2025-06-05 14:39:22,23.38,54.60,1013.23,102400000.00,8.21,5.13,11.37,9.55,13.97,7.20,419.87
2025-06-05 14:40:22,23.39,54.47,1013.21,102400000.00,8.21,5.13,11.37,9.55,13.97,7.20,420.40
2025-06-05 14:41:22,23.40,54.55,1013.21,102400000.00,8.21,5.13,11.37,9.55,13.97,7.20,420.40
2025-06-05 14:42:23,23.38,54.60,1013.21,102400000.00,8.21,5.13,11.37,9.55,13.97,7.20,420.40
2025-06-05 14:43:23,23.37,54.54,1013.10,102400000.00,8.21,5.13,11.37,9.55,13.97,7.20,420.40
2025-06-05 14:44:23,23.37,54.52,1013.10,102400000.00,8.21,5.13,11.37,9.55,13.97,7.20,419.87
2025-06-05 14:45:23,23.39,54.37,1013.20,102400000.00,8.21,5.13,11.37,9.55,13.97,7.20,419.33
2025-06-05 14:46:23,23.39,54.45,1013.20,102400000.00,8.21,5.13,11.37,9.55,13.97,7.20,419.33
2025-06-05 14:47:24,23.39,54.48,1013.09,102400000.00,8.21,5.13,11.37,9.55,13.97,7.20,419.33
2025-06-05 14:48:24,23.38,54.51,1013.07,102400000.00,8.21,5.13,11.37,9.55,13.97,7.20,419.33
2025-06-05 14:49:24,23.38,54.55,1013.06,102400000.00,8.21,5.13,11.37,9.55,13.97,7.20,418.79
2025-06-05 14:50:24,23.38,54.54,1013.05,102400000.00,8.21,5.13,11.37,9.55,13.97,7.20,419.33
2025-06-05 14:51:24,23.39,54.51,1013.04,102400000.00,8.21,5.13,11.37,8.60,13.97,7.20,418.79
2025-06-05 14:52:25,23.39,54.56,1013.06,102400000.00,7.04,5.13,11.37,8.60,13.97,7.20,418.25
2025-06-05 14:53:25,23.40,54.51,1013.06,102400000.00,8.21,5.13,11.37,8.60,13.97,7.20,418.25
2025-06-05 14:54:25,23.41,54.51,1013.04,102400000.00,7.04,5.13,11.37,9.55,13.97,7.20,418.25
2025-06-05 14:55:25,23.41,54.49,1013.04,102400000.00,8.21,5.13,11.37,8.60,13.97,7.20,418.25
2025-06-05 14:56:25,23.41,54.55,1013.02,102400000.00,7.04,5.13,11.37,8.60,13.97,7.20,418.25
2025-06-05 14:57:25,23.41,54.58,1013.02,102400000.00,8.21,5.13,11.37,9.55,13.97,7.20,418.25
2025-06-05 14:58:26,23.40,54.62,1013.00,102400000.00,8.21,5.13,11.37,9.55,13.97,7.20,418.25
2025-06-05 14:59:26,23.40,54.57,1013.01,102400000.00,8.21,5.13,11.37,8.60,13.97,7.20,419.33
2025-06-05 15:00:26,23.39,54.62,1013.03,102400000.00,8.21,5.13,11.37,8.60,13.97,7.20,419.33
2025-06-05 15:01:26,23.38,54.59,1013.03,102400000.00,8.21,5.13,11.37,8.60,13.97,7.20,418.79
2025-06-05 15:02:26,23.38,54.59,1013.05,102400000.00,8.21,5.13,11.37,9.55,13.97,7.20,418.25
2025-06-05 15:03:27,23.38,54.60,1013.05,102400000.00,7.04,5.13,11.37,8.60,13.97,7.20,417.72
2025-06-05 15:04:27,23.38,54.49,1013.02,102400000.00,7.04,5.13,11.37,8.60,13.97,7.20,417.72
2025-06-05 15:05:27,23.39,54.46,1013.03,102400000.00,7.04,5.13,11.37,8.60,13.97,7.20,417.72
2025-06-05 15:06:27,23.41,54.40,1013.01,102400000.00,8.21,5.13,11.37,8.60,13.97,7.20,416.10
2025-06-05 15:07:27,23.42,54.41,1013.00,102400000.00,7.04,5.13,11.37,8.60,13.97,7.20,416.64
2025-06-05 15:08:27,23.41,54.43,1013.00,102400000.00,7.04,5.13,11.37,9.55,13.97,7.20,417.18
2025-06-05 15:09:28,23.41,54.47,1012.98,102400000.00,7.04,5.13,11.37,8.60,13.97,7.20,417.72
2025-06-05 15:10:28,23.40,54.50,1013.00,102400000.00,1.17,1.28,1.14,0.96,1.00,0.90,41.93
2025-06-05 15:11:28,23.39,54.54,1012.99,102400000.00,1.17,1.28,1.14,0.96,1.00,0.90,41.93
2025-06-05 15:12:28,23.38,54.52,1012.99,102400000.00,1.17,1.28,1.14,0.96,1.00,0.90,41.40
2025-06-05 15:13:28,23.37,54.52,1012.99,102400000.00,1.17,1.28,1.14,0.96,1.00,0.90,41.40
2025-06-05 15:14:29,23.36,54.59,1012.95,102400000.00,1.17,1.28,1.14,0.96,1.00,0.90,41.40
2025-06-05 15:15:29,23.35,54.66,1012.95,102400000.00,7.04,5.13,11.37,8.60,13.97,7.20,419.87
2025-06-05 15:16:29,23.34,54.67,1012.93,102400000.00,7.04,5.13,11.37,8.60,13.97,7.20,418.79
2025-06-05 15:17:29,23.35,54.60,1012.95,102400000.00,7.04,5.13,10.23,8.60,13.97,7.20,417.72
2025-06-05 15:18:29,23.36,54.66,1012.94,102400000.00,7.04,5.13,11.37,8.60,13.97,7.20,417.18
2025-06-05 15:19:30,23.36,54.73,1012.94,102400000.00,7.04,5.13,10.23,8.60,13.97,7.20,417.72
2025-06-05 15:20:30,23.35,54.72,1012.93,102400000.00,7.04,5.13,10.23,8.60,13.97,7.20,417.18
2025-06-05 15:21:30,23.35,54.75,1012.93,102400000.00,7.04,5.13,11.37,8.60,13.97,7.20,416.64
2025-06-05 15:22:30,23.36,54.64,1012.93,102400000.00,7.04,5.13,11.37,8.60,13.97,7.20,417.18
2025-06-05 15:23:30,23.38,54.57,1012.96,102400000.00,7.04,5.13,10.23,8.60,13.97,7.20,416.10
2025-06-05 15:24:30,23.39,54.53,1012.93,102400000.00,7.04,5.13,10.23,8.60,13.97,7.20,416.10
2025-06-05 15:25:31,23.38,54.59,1012.93,102400000.00,7.04,5.13,11.37,8.60,13.97,7.20,416.10
2025-06-05 15:26:31,23.38,54.61,1012.93,102400000.00,7.04,5.13,10.23,8.60,13.97,7.20,415.56
2025-06-05 15:27:31,23.36,54.66,1012.90,102400000.00,7.04,5.13,11.37,8.60,13.97,7.20,415.03
2025-06-05 15:28:31,23.35,54.68,1012.89,102400000.00,7.04,5.13,10.23,8.60,13.97,7.20,415.56
2025-06-05 15:29:31,23.34,54.65,1012.88,102400000.00,7.04,5.13,10.23,8.60,13.97,7.20,416.10
2025-06-05 15:30:32,23.34,54.65,1012.89,102400000.00,7.04,5.13,10.23,8.60,13.97,7.20,415.56
2025-06-05 15:31:32,23.34,54.56,1012.89,102400000.00,7.04,5.13,10.23,8.60,13.97,7.20,415.56
2025-06-05 15:32:32,23.34,54.56,1012.87,102400000.00,7.04,5.13,10.23,8.60,13.97,7.20,414.49
2025-06-05 15:33:32,23.35,54.56,1012.84,102400000.00,7.04,5.13,10.23,8.60,13.97,7.20,414.49
2025-06-05 15:34:32,23.35,54.52,1012.84,102400000.00,7.04,5.13,10.23,8.60,13.97,7.20,413.41
2025-06-05 15:35:33,23.35,54.58,1012.80,102400000.00,7.04,5.13,10.23,8.60,13.97,7.20,415.03
2025-06-05 15:36:33,23.34,54.60,1012.82,102400000.00,7.04,5.13,10.23,8.60,13.97,7.20,414.49
2025-06-05 15:37:33,23.33,54.65,1012.83,102400000.00,7.04,5.13,11.37,8.60,13.97,7.20,415.56
2025-06-05 15:38:33,23.34,54.61,1012.82,102400000.00,8.21,5.13,11.37,8.60,13.97,7.20,416.10
2025-06-05 15:39:33,23.36,54.48,1012.78,102400000.00,7.04,5.13,10.23,8.60,13.97,7.20,413.41
2025-06-05 15:40:33,23.39,54.37,1012.76,102400000.00,7.04,5.13,10.23,8.60,13.97,7.20,415.56
2025-06-05 15:41:34,23.39,54.48,1012.74,102400000.00,7.04,5.13,10.23,8.60,13.97,7.20,415.03
2025-06-05 15:42:34,23.39,54.51,1012.74,102400000.00,7.04,5.13,11.37,8.60,13.97,7.20,415.56
2025-06-05 15:43:34,23.39,54.54,1012.68,102400000.00,7.04,5.13,10.23,8.60,13.97,7.20,412.88
2025-06-05 15:44:34,23.38,54.55,1012.67,102400000.00,7.04,5.13,10.23,8.60,13.97,7.20,413.41
2025-06-05 15:45:34,23.38,54.55,1012.68,102400000.00,7.04,5.13,10.23,8.60,13.97,7.20,413.95
2025-06-05 15:46:35,23.39,54.56,1012.70,102400000.00,7.04,5.13,11.37,8.60,13.97,7.20,415.03
2025-06-05 15:47:35,23.39,54.56,1012.71,102400000.00,7.04,5.13,10.23,8.60,13.97,7.20,413.95
2025-06-05 15:48:35,23.40,54.54,1012.69,102400000.00,7.04,5.13,10.23,8.60,13.97,7.20,413.41
2025-06-05 15:49:35,23.40,54.53,1012.67,102400000.00,7.04,5.13,10.23,8.60,13.97,7.20,410.19
2025-06-05 15:50:35,23.40,54.54,1012.67,102400000.00,7.04,5.13,10.23,8.60,12.97,7.20,408.04
2025-06-05 15:51:36,23.39,54.62,1012.68,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,407.50
2025-06-05 15:52:36,23.38,54.66,1012.67,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,406.96
2025-06-05 15:53:36,23.37,54.71,1012.66,102400000.00,7.04,5.13,10.23,8.60,12.97,7.20,409.65
2025-06-05 15:54:36,23.36,54.69,1012.67,102400000.00,7.04,5.13,10.23,8.60,13.97,7.20,408.58
2025-06-05 15:55:36,23.36,54.70,1012.67,102400000.00,7.04,5.13,10.23,8.60,12.97,7.20,408.58
2025-06-05 15:56:36,23.36,54.73,1012.64,102400000.00,7.04,5.13,10.23,8.60,13.97,7.20,412.34
2025-06-05 15:57:37,23.36,54.70,1012.61,102400000.00,7.04,5.13,10.23,8.60,12.97,7.20,413.41
2025-06-05 15:58:37,23.36,54.71,1012.61,102400000.00,7.04,5.13,10.23,8.60,13.97,7.20,417.18
2025-06-05 15:59:37,23.36,54.77,1012.63,102400000.00,7.04,5.13,10.23,8.60,13.97,7.20,412.88
2025-06-05 16:00:37,23.35,54.82,1012.63,102400000.00,7.04,5.13,10.23,8.60,13.97,7.20,415.03
2025-06-05 16:01:37,23.35,54.84,1012.61,102400000.00,7.04,5.13,10.23,8.60,13.97,7.20,412.88
2025-06-05 16:02:38,23.34,54.87,1012.62,102400000.00,7.04,5.13,10.23,8.60,13.97,7.20,411.26
2025-06-05 16:03:38,23.34,54.85,1012.61,102400000.00,7.04,5.13,11.37,8.60,13.97,7.20,416.10
2025-06-05 16:04:38,23.35,54.86,1012.57,102400000.00,7.04,5.13,10.23,8.60,13.97,7.20,413.41
2025-06-05 16:05:38,23.36,54.75,1012.57,102400000.00,7.04,5.13,10.23,8.60,13.97,7.20,415.56
2025-06-05 16:06:38,23.37,54.76,1012.55,102400000.00,7.04,5.13,10.23,8.60,13.97,7.20,413.95
2025-06-05 16:07:38,23.37,54.81,1012.55,102400000.00,7.04,5.13,10.23,8.60,13.97,7.20,415.56
2025-06-05 16:08:39,23.36,54.91,1012.58,102400000.00,7.04,5.13,10.23,8.60,13.97,7.20,413.95
2025-06-05 16:09:39,23.35,54.87,1012.57,102400000.00,7.04,5.13,11.37,8.60,13.97,7.20,413.95
2025-06-05 16:10:39,23.36,54.88,1012.56,102400000.00,7.04,5.13,11.37,8.60,13.97,7.20,413.95
2025-06-05 16:11:39,23.36,54.81,1012.54,102400000.00,7.04,5.13,10.23,8.60,13.97,7.20,409.65
2025-06-05 16:12:39,23.37,54.81,1012.53,102400000.00,7.04,5.13,10.23,8.60,13.97,7.20,409.65
2025-06-05 16:13:40,23.36,54.89,1012.53,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,409.11
2025-06-05 16:14:40,23.36,54.92,1012.55,102400000.00,7.04,5.13,10.23,8.60,13.97,7.20,409.11
2025-06-05 16:15:40,23.36,54.89,1012.56,102400000.00,7.04,5.13,10.23,8.60,12.97,7.20,405.35
2025-06-05 16:16:40,23.36,54.85,1012.56,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,404.81
2025-06-05 16:17:40,23.36,54.89,1012.57,102400000.00,7.04,5.13,10.23,8.60,12.97,7.20,406.43
2025-06-05 16:18:41,23.35,54.86,1012.60,102400000.00,7.04,5.13,10.23,8.60,13.97,7.20,408.04
2025-06-05 16:19:41,23.35,54.85,1012.57,102400000.00,7.04,5.13,10.23,8.60,12.97,7.20,407.50
2025-06-05 16:20:41,23.34,54.83,1012.55,102400000.00,7.04,5.13,10.23,8.60,13.97,7.20,411.26
2025-06-05 16:21:41,23.34,54.88,1012.53,102400000.00,7.04,5.13,10.23,8.60,12.97,7.20,410.19
2025-06-05 16:22:41,23.32,54.91,1012.50,102400000.00,7.04,5.13,10.23,8.60,13.97,7.20,410.73
2025-06-05 16:23:41,23.31,54.91,1012.52,102400000.00,7.04,5.13,10.23,8.60,13.97,7.20,411.26
2025-06-05 16:24:42,23.30,54.96,1012.51,102400000.00,7.04,5.13,10.23,8.60,13.97,7.20,408.04
2025-06-05 16:25:42,23.30,54.97,1012.54,102400000.00,7.04,5.13,10.23,8.60,13.97,7.20,406.96
2025-06-05 16:26:42,23.30,54.95,1012.56,102400000.00,7.04,5.13,10.23,8.60,13.97,7.20,405.89
2025-06-05 16:27:42,23.30,54.98,1012.58,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,406.43
2025-06-05 16:28:42,23.30,55.01,1012.59,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,406.96
2025-06-05 16:29:43,23.30,54.94,1012.58,102400000.00,7.04,5.13,10.23,8.60,13.97,7.20,410.73
2025-06-05 16:30:43,23.32,54.89,1012.58,102400000.00,7.04,5.13,11.37,8.60,13.97,7.20,415.03
2025-06-05 16:31:43,23.32,54.96,1012.55,102400000.00,7.04,5.13,10.23,8.60,13.97,7.20,416.10
2025-06-05 16:32:43,23.33,54.89,1012.51,102400000.00,7.04,5.13,10.23,8.60,13.97,7.20,416.10
2025-06-05 16:33:43,23.34,54.83,1012.52,102400000.00,7.04,5.13,10.23,8.60,13.97,6.30,415.03
2025-06-05 16:34:44,23.35,54.84,1012.53,102400000.00,7.04,5.13,10.23,8.60,13.97,7.20,412.34
2025-06-05 16:35:44,23.35,54.86,1012.53,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,409.65
2025-06-05 16:36:44,23.35,54.86,1012.51,102400000.00,7.04,5.13,10.23,8.60,13.97,6.30,412.88
2025-06-05 16:37:44,23.33,54.94,1012.54,102400000.00,7.04,5.13,10.23,8.60,13.97,6.30,412.34
2025-06-05 16:38:44,23.32,54.97,1012.53,102400000.00,7.04,5.13,10.23,8.60,13.97,6.30,410.73
