created_at,"field1(Temperature ºC )",field2(Humidity),field3(Voltage),"field4(WIFI RSSI)",field5,field6,field7,field8,field9,field10,field11,field12,field13,field14,field15,status,lat,long,elev,wifi,cell,serial,log,wifi_loc,cell_loc
2025-06-04T22:44:30-04:00,23.5954,55.4299,4.0108,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T22:44:32-04:00,,,,-55,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T22:45:31-04:00,23.5821,55.4742,4.0145,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T22:45:33-04:00,,,,-54,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T22:46:30-04:00,23.6114,55.4986,4.0108,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T22:46:32-04:00,,,,-55,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T22:47:31-04:00,23.5821,55.494,4.0145,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T22:47:33-04:00,,,,-54,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T22:48:32-04:00,23.5821,55.4391,4.0145,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T22:48:34-04:00,,,,-55,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T22:49:31-04:00,23.5954,55.4879,4.0145,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T22:49:33-04:00,,,,-55,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T22:50:32-04:00,23.6114,55.4788,4.0145,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T22:50:34-04:00,,,,-54,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T22:51:33-04:00,23.5821,55.4849,4.0145,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T22:51:35-04:00,,,,-53,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T22:52:33-04:00,23.5954,55.407,4.0145,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T22:52:34-04:00,,,,-54,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T22:53:33-04:00,23.6114,55.433,4.0145,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T22:53:35-04:00,,,,-54,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T22:54:34-04:00,23.6248,55.4345,4.0108,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T22:54:36-04:00,,,,-55,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T22:55:34-04:00,23.6114,55.4101,4.0108,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T22:55:35-04:00,,,,-53,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T22:56:34-04:00,23.6114,55.3979,4.0145,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T22:56:36-04:00,,,,-55,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T22:57:35-04:00,23.6248,55.4345,4.0145,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T22:57:37-04:00,,,,-54,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T22:58:35-04:00,23.6248,55.4238,4.0108,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T22:58:36-04:00,,,,-55,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T22:59:34-04:00,23.5954,55.3277,4.0145,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T22:59:36-04:00,,,,-55,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T23:00:35-04:00,23.6114,55.3887,4.0145,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T23:00:37-04:00,,,,-54,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T23:01:35-04:00,23.6248,55.3552,4.0108,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T23:01:36-04:00,,,,-55,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T23:02:34-04:00,23.6248,55.378,4.0145,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T23:02:36-04:00,,,,-54,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T23:03:35-04:00,23.6114,55.3429,4.0108,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T23:03:37-04:00,,,,-54,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T23:04:35-04:00,23.5954,55.3735,4.0108,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T23:04:36-04:00,,,,-55,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T23:05:34-04:00,23.6381,55.3231,4.0145,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T23:05:36-04:00,,,,-54,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T23:06:35-04:00,23.6248,55.2773,4.0145,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T23:06:37-04:00,,,,-54,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T23:07:35-04:00,23.6114,55.3979,4.0145,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T23:07:36-04:00,,,,-54,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T23:08:34-04:00,23.6248,55.2773,4.0108,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T23:08:36-04:00,,,,-55,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T23:09:35-04:00,23.6248,55.3552,4.0108,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T23:09:37-04:00,,,,-55,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T23:10:35-04:00,23.6381,55.3338,4.0108,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T23:10:36-04:00,,,,-54,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T23:11:34-04:00,23.6381,55.314,4.0108,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T23:11:36-04:00,,,,-54,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T23:12:35-04:00,23.6381,55.3338,4.0108,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T23:12:37-04:00,,,,-56,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T23:13:35-04:00,23.6248,55.3002,4.0145,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T23:13:36-04:00,,,,-54,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T23:14:34-04:00,23.6381,55.3231,4.0145,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T23:14:36-04:00,,,,-55,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T23:15:35-04:00,23.6381,55.314,4.0108,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T23:15:37-04:00,,,,-55,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T23:16:35-04:00,23.6381,55.2789,4.0108,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T23:16:37-04:00,,,,-54,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T23:17:34-04:00,23.6381,55.314,4.0108,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T23:17:36-04:00,,,,-55,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T23:18:35-04:00,23.6381,55.288,4.0145,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T23:18:37-04:00,,,,-55,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T23:19:36-04:00,23.6381,55.3017,4.0108,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T23:19:41-04:00,,,,-55,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T23:20:35-04:00,23.6248,55.3109,4.0108,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T23:20:37-04:00,,,,-54,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T23:21:36-04:00,23.6515,55.3246,4.0108,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T23:21:38-04:00,,,,-54,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T23:22:37-04:00,23.6381,55.2789,4.0108,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T23:22:39-04:00,,,,-55,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T23:23:36-04:00,23.6515,55.2911,4.0145,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T23:23:38-04:00,,,,-54,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T23:24:37-04:00,23.6381,55.3338,4.0108,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T23:24:39-04:00,,,,-55,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T23:25:38-04:00,23.6248,55.3002,4.0145,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T23:25:40-04:00,,,,-56,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T23:26:38-04:00,23.6248,55.3201,4.0108,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T23:26:39-04:00,,,,-55,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T23:27:38-04:00,23.6515,55.3246,4.0108,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T23:27:40-04:00,,,,-54,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T23:28:39-04:00,23.6381,55.3231,4.0108,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T23:28:41-04:00,,,,-59,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T23:29:39-04:00,23.6675,55.2834,4.0108,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T23:29:40-04:00,,,,-55,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T23:30:38-04:00,23.6381,55.314,4.0108,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T23:30:40-04:00,,,,-54,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T23:31:39-04:00,23.6515,55.3017,4.0108,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T23:31:41-04:00,,,,-55,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T23:32:39-04:00,23.6381,55.2682,4.0108,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T23:32:41-04:00,,,,-55,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T23:33:38-04:00,23.6248,55.2544,4.0108,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T23:33:40-04:00,,,,-54,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T23:34:39-04:00,23.6515,55.2911,4.0108,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T23:34:41-04:00,,,,-55,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T23:35:39-04:00,23.6675,55.2377,4.0108,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T23:35:40-04:00,,,,-54,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T23:36:38-04:00,23.6515,55.2697,4.0108,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T23:36:40-04:00,,,,-54,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T23:37:39-04:00,23.6515,55.2468,4.0108,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T23:37:41-04:00,,,,-55,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T23:38:39-04:00,23.6515,55.2819,4.0108,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T23:38:41-04:00,,,,-55,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T23:39:38-04:00,23.6381,55.2102,4.0108,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T23:39:40-04:00,,,,-54,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T23:40:39-04:00,23.6381,55.2331,4.0108,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T23:40:42-04:00,,,,-55,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T23:41:39-04:00,23.6381,55.2224,4.0108,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T23:41:41-04:00,,,,-53,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T23:42:38-04:00,23.6515,55.259,4.0108,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T23:42:40-04:00,,,,-65,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T23:43:39-04:00,23.6515,55.2819,4.0108,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T23:43:41-04:00,,,,-42,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T23:44:39-04:00,23.6675,55.2926,4.0108,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T23:44:40-04:00,,,,-42,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T23:45:38-04:00,23.6381,55.2224,4.0108,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T23:45:40-04:00,,,,-41,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T23:46:39-04:00,23.6381,55.256,4.0108,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T23:46:41-04:00,,,,-41,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T23:47:40-04:00,23.6675,55.2728,4.0108,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T23:47:42-04:00,,,,-41,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T23:48:39-04:00,23.6809,55.2514,4.0108,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T23:48:41-04:00,,,,-40,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T23:49:40-04:00,23.6675,55.2499,4.0108,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T23:49:42-04:00,,,,-41,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T23:50:41-04:00,23.6381,55.1995,4.0108,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T23:50:43-04:00,,,,-41,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T23:51:40-04:00,23.6515,55.2132,4.0108,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T23:51:42-04:00,,,,-42,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T23:52:41-04:00,23.6381,55.2331,4.0108,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T23:52:43-04:00,,,,-39,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T23:53:42-04:00,23.6515,55.2361,4.0108,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T23:53:44-04:00,,,,-41,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T23:54:41-04:00,23.6515,55.259,4.0108,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T23:54:43-04:00,,,,-41,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T23:55:42-04:00,23.6675,55.2834,4.0108,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T23:55:44-04:00,,,,-41,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T23:56:43-04:00,23.6675,55.227,4.0108,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T23:56:45-04:00,,,,-41,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T23:57:43-04:00,23.6515,55.1904,4.0108,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T23:57:44-04:00,,,,-39,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T23:58:43-04:00,23.6675,55.227,4.0108,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T23:58:45-04:00,,,,-54,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T23:59:44-04:00,23.6675,55.227,4.0108,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-04T23:59:46-04:00,,,,-41,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T00:00:44-04:00,23.6675,55.227,4.0108,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T00:00:45-04:00,,,,-39,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T00:01:43-04:00,23.6515,55.2468,4.0108,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T00:01:45-04:00,,,,-41,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T00:02:44-04:00,23.6675,55.2377,4.0108,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T00:02:46-04:00,,,,-41,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T00:03:44-04:00,23.6515,55.2468,4.0108,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T00:03:45-04:00,,,,-38,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T00:04:43-04:00,23.6675,55.2041,4.0108,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T00:04:45-04:00,,,,-39,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T00:05:44-04:00,23.6675,55.2041,4.0108,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T00:05:46-04:00,,,,-41,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T00:06:44-04:00,23.6675,55.227,4.0108,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T00:06:45-04:00,,,,-42,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T00:07:43-04:00,23.6515,55.1003,4.0108,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T00:07:45-04:00,,,,-39,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T00:08:44-04:00,23.6675,55.172,4.0108,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T00:08:46-04:00,,,,-39,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T00:09:44-04:00,23.6809,55.1736,4.0108,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T00:09:45-04:00,,,,-41,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T00:10:43-04:00,23.6675,55.1125,4.0108,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T00:10:45-04:00,,,,-39,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T00:11:44-04:00,23.6942,55.1629,4.0108,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T00:11:46-04:00,,,,-41,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T00:12:44-04:00,23.6942,55.1965,4.0108,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T00:12:45-04:00,,,,-38,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T00:13:43-04:00,23.6809,55.1141,4.0108,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T00:13:45-04:00,,,,-39,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T00:14:44-04:00,23.6942,55.1965,4.0108,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T00:14:46-04:00,,,,-39,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T00:15:44-04:00,23.7076,55.1308,4.0108,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T00:15:45-04:00,,,,-41,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T00:16:43-04:00,23.6809,55.1507,4.0108,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T00:16:45-04:00,,,,-41,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T00:17:44-04:00,23.6675,55.1827,4.0108,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T00:17:46-04:00,,,,-39,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T00:18:44-04:00,23.6675,55.0912,4.0108,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T00:18:45-04:00,,,,-40,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T00:19:43-04:00,23.6809,55.1858,4.0108,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T00:19:45-04:00,,,,-42,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T00:20:44-04:00,23.6809,55.1507,4.0108,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T00:20:49-04:00,,,,-41,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T00:21:44-04:00,23.6809,55.1278,4.0108,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T00:21:45-04:00,,,,-41,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T00:22:43-04:00,23.6809,55.1278,4.0108,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T00:22:45-04:00,,,,-41,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T00:23:44-04:00,23.6942,55.108,4.0108,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T00:23:46-04:00,,,,-40,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T00:24:44-04:00,23.6675,55.0805,4.0108,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T00:24:45-04:00,,,,-37,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T00:25:43-04:00,23.7076,55.0851,4.0108,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T00:25:45-04:00,,,,-37,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T00:26:44-04:00,23.6809,55.1049,4.0108,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T00:26:46-04:00,,,,-37,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T00:27:45-04:00,23.6942,55.0729,4.0108,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T00:27:46-04:00,,,,-37,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T00:28:44-04:00,23.6942,55.082,4.0108,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T00:28:46-04:00,,,,-36,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T00:29:45-04:00,23.6809,55.1141,4.0108,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T00:29:47-04:00,,,,-36,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T00:30:45-04:00,23.6942,55.05,4.0108,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T00:30:47-04:00,,,,-37,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T00:31:44-04:00,23.7076,55.0179,4.0108,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T00:31:46-04:00,,,,-37,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T00:32:45-04:00,23.6942,55.0164,4.0108,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T00:32:47-04:00,,,,-37,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T00:33:46-04:00,23.6942,55.0164,4.0071,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T00:33:48-04:00,,,,-37,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T00:34:45-04:00,23.7076,54.9752,4.0108,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T00:34:48-04:00,,,,-40,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T00:35:46-04:00,23.6942,54.9722,4.0108,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T00:35:48-04:00,,,,-40,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T00:36:47-04:00,23.6809,55.0713,4.0108,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T00:36:49-04:00,,,,-42,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T00:37:46-04:00,23.6809,55.0256,4.0108,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T00:37:48-04:00,,,,-42,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T00:38:47-04:00,23.6942,55.0164,4.0108,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T00:38:49-04:00,,,,-42,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T00:39:48-04:00,23.6942,54.9813,4.0108,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
