created_at,"field1(Temperature ºC )",field2(Humidity),field3(Light),field4(Voltage),"field5(WIFI RSSI)",field6(),field7(),"field8(External Temperature Probe ºC )",field9(),field10(),field11,field12,field13,field14,field15,status,lat,long,elev,wifi,cell,serial,log,wifi_loc,cell_loc,vfield1
2025-06-02T16:45:39-04:00,,,,,-72,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-02T16:45:49-04:00,,,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,507,,,
2025-06-02T16:46:35-04:00,24.9252,31.8379,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,24.31
2025-06-02T16:46:36-04:00,,,316.05,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-02T16:46:39-04:00,,,,,-71,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-02T16:47:35-04:00,24.6448,31.9936,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,24
2025-06-02T16:47:36-04:00,,,310.95,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-02T16:47:39-04:00,,,,,-71,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-02T16:48:35-04:00,24.4472,32.256,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,23.79
2025-06-02T16:48:36-04:00,,,308.7,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-02T16:48:39-04:00,,,,,-71,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-02T16:49:35-04:00,24.3484,32.4392,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,23.68
2025-06-02T16:49:36-04:00,,,307.35,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-02T16:49:39-04:00,,,,,-67,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-02T16:50:35-04:00,24.2229,32.4971,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,23.55
2025-06-02T16:50:36-04:00,,,307.05,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-02T16:50:39-04:00,,,,,-67,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-02T16:51:36-04:00,24.1375,32.5887,303.15,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,23.46
2025-06-02T16:51:40-04:00,,,,,-68,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-02T16:52:36-04:00,24.0948,32.7214,301.95,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,23.42
2025-06-02T16:52:42-04:00,,,,,-69,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-02T16:53:36-04:00,24.1669,32.6162,301.8,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,23.49
2025-06-02T16:53:40-04:00,,,,,-68,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-02T16:54:36-04:00,24.0948,32.7092,301.35,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,23.42
2025-06-02T16:54:40-04:00,,,,,-68,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-02T16:55:36-04:00,24.0387,32.813,302.4,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,23.36
2025-06-02T16:55:40-04:00,,,,,-68,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-02T16:56:36-04:00,24.012,32.7962,311.25,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,23.33
2025-06-02T16:56:40-04:00,,,,,-67,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-02T16:57:36-04:00,23.9986,32.8511,311.85,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,23.31
2025-06-02T16:57:40-04:00,,,,,-67,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-02T16:58:36-04:00,23.9426,32.8466,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,23.25
2025-06-02T16:58:37-04:00,,,312,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-02T16:58:40-04:00,,,,,-63,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-02T16:59:36-04:00,23.9426,32.9015,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,23.25
2025-06-02T16:59:37-04:00,,,312.9,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-02T16:59:40-04:00,,,,,-63,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-02T17:00:36-04:00,23.9265,32.9274,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,23.23
2025-06-02T17:00:37-04:00,,,313.2,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-02T17:00:40-04:00,,,,,-71,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-02T17:01:36-04:00,23.9265,32.9015,312.3,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,23.23
2025-06-02T17:01:40-04:00,,,,,-63,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-02T17:02:36-04:00,23.9986,32.8923,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,23.31
2025-06-02T17:02:37-04:00,,,311.4,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-02T17:02:40-04:00,,,,,-63,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-02T17:03:36-04:00,23.9559,32.9564,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,23.27
2025-06-02T17:03:37-04:00,,,310.8,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-02T17:03:40-04:00,,,,,-62,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-02T17:04:36-04:00,23.9693,32.9046,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,23.28
2025-06-02T17:04:37-04:00,,,307.2,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-02T17:04:40-04:00,,,,,-63,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-02T17:05:36-04:00,24.0253,32.8817,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,23.34
2025-06-02T17:05:37-04:00,,,303.9,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-02T17:05:40-04:00,,,,,-77,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-02T17:06:36-04:00,23.9693,32.9046,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,23.28
2025-06-02T17:06:37-04:00,,,304.2,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-02T17:06:40-04:00,,,,,-62,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-02T17:07:36-04:00,24.0814,32.8313,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,23.4
2025-06-02T17:07:37-04:00,,,305.7,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-02T17:07:40-04:00,,,,,-62,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-02T17:08:36-04:00,23.9826,32.932,305.55,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,23.29
2025-06-02T17:08:40-04:00,,,,,-62,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-02T17:09:36-04:00,23.9265,32.9702,312.9,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,23.23
2025-06-02T17:09:40-04:00,,,,,-63,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-02T17:10:36-04:00,23.9105,33.0098,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,23.22
2025-06-02T17:10:37-04:00,,,312.75,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-02T17:10:42-04:00,,,,,-80,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-02T17:11:36-04:00,23.9105,33.08,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,23.22
2025-06-02T17:11:37-04:00,,,312.3,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-02T17:11:40-04:00,,,,,-68,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-02T17:12:36-04:00,23.8277,33.0846,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,23.13
2025-06-02T17:12:37-04:00,,,312.15,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-02T17:12:40-04:00,,,,,-76,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-02T17:13:36-04:00,23.7984,33.1792,311.55,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,23.1
2025-06-02T17:13:40-04:00,,,,,-62,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-02T17:14:36-04:00,23.7984,33.2341,309.9,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,23.1
2025-06-02T17:14:40-04:00,,,,,-62,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-02T17:15:36-04:00,23.8277,33.1975,309.15,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,23.13
2025-06-02T17:15:40-04:00,,,,,-63,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-02T17:16:36-04:00,23.7984,33.2891,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,23.11
2025-06-02T17:16:37-04:00,,,308.7,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-02T17:16:40-04:00,,,,,-63,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-02T17:17:36-04:00,23.7717,33.3135,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,23.07
2025-06-02T17:17:37-04:00,,,308.85,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-02T17:17:40-04:00,,,,,-62,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-02T17:18:36-04:00,23.7556,33.3822,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,23.06
2025-06-02T17:18:37-04:00,,,307.8,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-02T17:18:40-04:00,,,,,-63,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-02T17:19:36-04:00,23.8277,33.3486,307.65,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,23.14
2025-06-02T17:19:40-04:00,,,,,-41,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-02T17:20:36-04:00,23.8277,33.2631,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,23.13
2025-06-02T17:20:37-04:00,,,309,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-02T17:20:42-04:00,,,,,-62,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-02T17:21:36-04:00,23.8117,33.2357,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,23.12
2025-06-02T17:21:37-04:00,,,307.65,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-02T17:21:40-04:00,,,,,-62,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-02T17:22:36-04:00,23.9826,33.0434,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,23.3
2025-06-02T17:22:37-04:00,,,306.45,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-02T17:22:40-04:00,,,,,-63,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-02T17:23:36-04:00,23.9426,33.0251,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,23.26
2025-06-02T17:23:37-04:00,,,305.4,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-02T17:23:41-04:00,,,,,-62,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-02T17:24:36-04:00,23.9105,33.0648,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,23.22
2025-06-02T17:24:37-04:00,,,304.65,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-02T17:24:40-04:00,,,,,-63,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-02T17:25:36-04:00,24.0387,32.9366,304.8,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,23.36
2025-06-02T17:25:40-04:00,,,,,-63,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-02T17:26:36-04:00,23.9986,32.961,302.85,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,23.32
2025-06-02T17:26:40-04:00,,,,,-63,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-02T17:27:36-04:00,24.0681,32.8862,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,23.39
2025-06-02T17:27:37-04:00,,,297,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-02T17:27:40-04:00,,,,,-70,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-02T17:28:36-04:00,23.9559,32.929,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,23.27
2025-06-02T17:28:37-04:00,,,296.25,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-02T17:28:40-04:00,,,,,-63,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-02T17:29:36-04:00,23.8838,33.1029,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,23.19
2025-06-02T17:29:37-04:00,,,296.1,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-02T17:29:41-04:00,,,,,-63,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-02T17:30:36-04:00,23.8972,33.1029,,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,23.21
2025-06-02T17:30:37-04:00,,,297.45,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-02T17:30:40-04:00,,,,,-63,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-02T17:31:36-04:00,23.8117,33.0968,,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,23.11
2025-06-02T17:31:37-04:00,,,303.45,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-02T17:31:40-04:00,,,,,-63,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-02T17:32:36-04:00,23.8411,33.1258,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,23.14
2025-06-02T17:32:37-04:00,,,304.8,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-02T17:32:40-04:00,,,,,-63,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-02T17:33:36-04:00,23.8117,33.0709,,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,23.11
2025-06-02T17:33:37-04:00,,,305.55,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-02T17:33:40-04:00,,,,,-62,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-02T17:34:36-04:00,23.7556,33.1334,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,23.05
2025-06-02T17:34:37-04:00,,,305.7,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-02T17:34:40-04:00,,,,,-63,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-02T17:35:37-04:00,23.785,33.0938,305.25,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,23.08
2025-06-02T17:35:41-04:00,,,,,-63,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-02T17:36:37-04:00,23.7984,33.1105,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,23.1
2025-06-02T17:36:38-04:00,,,303.9,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-02T17:36:41-04:00,,,,,-63,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-02T17:36:51-04:00,,,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,507,,,
2025-06-02T17:37:37-04:00,23.9693,32.8222,303.9,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,23.28
2025-06-02T17:37:44-04:00,,,,,-70,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-02T17:38:37-04:00,23.9693,32.8496,303.9,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,23.28
2025-06-02T17:38:41-04:00,,,,,-69,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-02T17:39:37-04:00,23.9105,32.8557,302.7,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,23.22
2025-06-02T17:39:41-04:00,,,,,-63,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-02T17:40:37-04:00,23.8972,32.9519,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,23.21
2025-06-02T17:40:38-04:00,,,303.15,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-02T17:40:41-04:00,,,,,-63,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-02T17:41:37-04:00,23.8411,32.9335,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,23.14
2025-06-02T17:41:38-04:00,,,303.45,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-02T17:41:41-04:00,,,,,-69,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-02T17:42:37-04:00,23.8411,32.9473,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,23.14
2025-06-02T17:42:38-04:00,,,301.95,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-02T17:42:41-04:00,,,,,-69,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-02T17:43:37-04:00,23.8117,32.9732,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,23.11
2025-06-02T17:43:38-04:00,,,303,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-02T17:43:41-04:00,,,,,-62,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-02T17:44:37-04:00,23.8117,33.0556,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,23.11
2025-06-02T17:44:38-04:00,,,302.7,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-02T17:44:41-04:00,,,,,-62,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-02T17:45:37-04:00,23.8411,33.0022,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,23.14
2025-06-02T17:45:38-04:00,,,302.7,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-02T17:45:41-04:00,,,,,-63,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-02T17:45:52-04:00,,,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,507,,,
2025-06-02T17:46:37-04:00,24.0253,32.8405,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,23.34
2025-06-02T17:46:38-04:00,,,302.4,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-02T17:46:43-04:00,,,,,-62,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-02T17:47:37-04:00,23.9693,32.8908,301.95,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,23.28
2025-06-02T17:47:41-04:00,,,,,-64,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-02T17:48:37-04:00,23.8972,32.9381,300.15,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,23.2
2025-06-02T17:48:41-04:00,,,,,-63,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-02T17:49:37-04:00,24.012,32.8817,300.15,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,23.33
2025-06-02T17:49:41-04:00,,,,,-63,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-02T17:50:37-04:00,23.9426,32.9015,298.5,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,23.25
2025-06-02T17:50:41-04:00,,,,,-63,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-02T17:51:37-04:00,23.8544,33.0053,298.95,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,23.16
2025-06-02T17:51:41-04:00,,,,,-62,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-02T17:52:37-04:00,23.9426,32.9564,298.65,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,23.26
2025-06-02T17:52:41-04:00,,,,,-63,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-02T17:53:37-04:00,23.8544,32.9641,297.75,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,23.16
2025-06-02T17:53:41-04:00,,,,,-62,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-02T17:54:37-04:00,23.7984,33.0831,297.6,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,23.1
2025-06-02T17:54:41-04:00,,,,,-62,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-02T17:55:37-04:00,23.7984,33.1518,297.45,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,23.1
2025-06-02T17:55:41-04:00,,,,,-63,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-02T17:56:37-04:00,23.7984,33.1518,296.85,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,23.1
2025-06-02T17:56:41-04:00,,,,,-62,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-02T17:57:37-04:00,23.785,33.1075,,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,23.08
2025-06-02T17:57:38-04:00,,,299.4,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-02T17:57:41-04:00,,,,,-63,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-02T17:58:37-04:00,23.6862,,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-02T17:58:38-04:00,,33.3211,35.55,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-02T17:58:42-04:00,,,,,-63,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-02T17:59:38-04:00,23.6435,33.3715,34.95,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,22.93
2025-06-02T17:59:42-04:00,,,,,-63,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-02T18:00:38-04:00,23.5874,33.463,34.65,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,22.88
2025-06-02T18:00:42-04:00,,,,,-62,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-02T18:01:38-04:00,23.5473,33.4874,34.05,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,22.83
2025-06-02T18:01:42-04:00,,,,,-63,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-02T18:02:38-04:00,23.5473,33.5286,33.3,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,22.83
2025-06-02T18:02:42-04:00,,,,,-62,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-02T18:03:38-04:00,23.5046,33.5637,32.55,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,22.79
2025-06-02T18:03:42-04:00,,,,,-63,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-02T18:04:38-04:00,23.5046,33.6248,32.1,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,22.79
2025-06-02T18:04:42-04:00,,,,,-63,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-02T18:05:38-04:00,23.574,33.6065,31.2,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,22.87
2025-06-02T18:05:42-04:00,,,,,-62,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-02T18:06:38-04:00,23.5607,33.6324,29.55,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,22.85
2025-06-02T18:06:42-04:00,,,,,-63,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-02T18:07:38-04:00,23.518,33.6278,28.65,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,22.81
2025-06-02T18:07:42-04:00,,,,,-64,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-02T18:08:38-04:00,23.5046,33.666,28.2,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,22.79
2025-06-02T18:08:42-04:00,,,,,-63,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-02T18:09:38-04:00,23.5046,33.7026,28.2,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,22.79
2025-06-02T18:09:42-04:00,,,,,-63,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-02T18:10:38-04:00,23.4485,33.7606,27.75,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,22.73
2025-06-02T18:10:42-04:00,,,,,-64,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-02T18:11:38-04:00,23.4485,33.8018,28.2,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,22.73
2025-06-02T18:11:42-04:00,,,,,-63,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-02T18:12:38-04:00,23.4619,33.7621,28.05,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,22.74
2025-06-02T18:12:42-04:00,,,,,-63,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-02T18:13:38-04:00,23.4752,33.8155,27.6,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,22.76
2025-06-02T18:13:42-04:00,,,,,-63,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-02T18:14:38-04:00,23.4485,33.8262,27.15,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,22.73
2025-06-02T18:14:42-04:00,,,,,-63,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-02T18:15:38-04:00,23.4192,33.872,27.15,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,22.7
2025-06-02T18:15:42-04:00,,,,,-64,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-02T18:16:38-04:00,23.4192,33.8857,27.3,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,22.7
2025-06-02T18:16:42-04:00,,,,,-63,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-02T18:17:38-04:00,23.4325,33.9254,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,22.72
2025-06-02T18:17:39-04:00,,,27.15,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-02T18:17:42-04:00,,,,,-68,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
